hotel,arrival_date,arrival_year,arrival_month_num,arrival_date_month,lead_time,lead_time_category,total_guests,total_nights,is_cancelled,adr,estimated_revenue,market_segment,distribution_channel,customer_type,meal,country,deposit_type,reservation_status
Resort Hotel,2015-07-06,2015,7,July,104,>90 days,2.0,4,False,73.8,295.2,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,28,0-30 days,2.0,5,False,123.0,615.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,34,31-90 days,2.0,5,False,175.0,875.0,Direct,Direct,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,98,>90 days,2.0,6,False,117.8,706.8,Online TA,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,104,>90 days,2.0,6,False,117.63,705.78,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,68,31-90 days,4.0,7,False,185.0,1295.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,86,31-90 days,1.0,7,True,71.0,497.0,Offline TA/TO,TA/TO,Transient,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-06,2015,7,July,258,>90 days,2.0,7,False,47.25,330.75,Offline TA/TO,TA/TO,Contract,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,111,>90 days,2.0,8,False,151.0,1208.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,94,>90 days,2.0,10,True,87.3,873.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-06,2015,7,July,112,>90 days,2.0,10,False,120.6,1206.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,100,>90 days,2.0,10,False,63.86,638.6,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,33,31-90 days,2.0,10,False,157.1,1571.0,Direct,Direct,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,97,>90 days,2.0,10,False,91.37,913.7,Offline TA/TO,TA/TO,Contract,HB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,80,31-90 days,1.0,11,False,73.0,803.0,Direct,Direct,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,90,31-90 days,2.0,14,False,110.7,1549.8,Offline TA/TO,TA/TO,Contract,BB,ITA,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,111,>90 days,2.0,14,False,93.6,1310.3999999999999,Offline TA/TO,TA/TO,Contract,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-06,2015,7,July,65,31-90 days,2.0,7,False,83.5,584.5,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,67,31-90 days,2.0,2,True,73.8,147.6,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-07,2015,7,July,55,31-90 days,2.0,3,False,82.0,246.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,21,0-30 days,3.0,3,False,185.5,556.5,Direct,Direct,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,8,0-30 days,2.0,0,False,0.0,0.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,8,0-30 days,2.0,0,False,0.0,0.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,0,0-30 days,1.0,1,False,109.8,109.8,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,0,0-30 days,3.0,1,False,195.0,195.0,Direct,Direct,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,8,0-30 days,5.0,4,False,193.0,772.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,66,31-90 days,2.0,4,False,97.0,388.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,88,31-90 days,3.0,4,False,150.0,600.0,Offline TA/TO,TA/TO,Transient,HB,USA,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,0,0-30 days,2.0,4,False,98.0,392.0,Direct,Direct,Transient,BB,NLD,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,43,31-90 days,2.0,5,True,91.5,457.5,Offline TA/TO,TA/TO,Transient,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-07,2015,7,July,88,31-90 days,2.0,7,True,139.0,973.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-07,2015,7,July,54,31-90 days,2.0,7,False,79.5,556.5,Offline TA/TO,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2015-07-07,2015,7,July,292,>90 days,2.0,7,True,47.25,330.75,Offline TA/TO,TA/TO,Contract,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-07,2015,7,July,112,>90 days,2.0,14,False,126.65,1773.1000000000001,Offline TA/TO,TA/TO,Contract,HB,IRL,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,68,31-90 days,2.0,3,False,107.0,321.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,7,0-30 days,2.0,4,False,131.0,524.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,1,0-30 days,2.0,4,False,131.0,524.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,113,>90 days,2.0,4,True,123.0,492.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-08,2015,7,July,5,0-30 days,2.0,4,False,146.0,584.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,83,31-90 days,2.0,4,False,110.7,442.8,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,105,>90 days,2.0,4,True,73.8,295.2,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-08,2015,7,July,0,0-30 days,1.0,1,False,61.0,61.0,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,1,0-30 days,2.0,1,True,104.72,104.72,Corporate,Corporate,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-08,2015,7,July,1,0-30 days,2.0,2,False,104.72,209.44,Corporate,Corporate,Transient,BB,CHE,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,102,>90 days,2.0,5,True,66.42,332.1,Direct,Direct,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-08,2015,7,July,113,>90 days,2.0,6,False,77.96,467.76,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,280,>90 days,3.0,7,True,112.0,784.0,Offline TA/TO,TA/TO,Contract,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-08,2015,7,July,96,>90 days,2.0,7,False,107.0,749.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,394,>90 days,2.0,7,False,89.68,627.76,Offline TA/TO,TA/TO,Contract,HB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,33,31-90 days,2.0,7,False,155.0,1085.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,82,31-90 days,3.0,8,False,112.0,896.0,Direct,Direct,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,100,>90 days,3.0,9,False,130.1,1170.8999999999999,Online TA,TA/TO,Transient-Party,BB,DNK,No Deposit,Check-Out
Resort Hotel,2015-07-08,2015,7,July,100,>90 days,2.0,9,False,100.1,900.9,Online TA,TA/TO,Transient-Party,BB,DNK,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,17,0-30 days,4.0,1,False,123.0,123.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,68,31-90 days,3.0,2,False,124.0,248.0,Direct,Direct,Transient,BB,ARG,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,12,0-30 days,4.0,2,False,146.0,292.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,77,31-90 days,2.0,3,True,97.0,291.0,Direct,Direct,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-09,2015,7,July,24,0-30 days,4.0,3,True,123.0,369.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-09,2015,7,July,44,31-90 days,4.0,3,True,153.0,459.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-09,2015,7,July,78,31-90 days,3.0,3,False,82.0,246.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,17,0-30 days,2.0,4,True,105.08,420.32,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-09,2015,7,July,103,>90 days,2.0,4,True,65.42,261.68,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-09,2015,7,July,16,0-30 days,1.0,4,False,98.0,392.0,Direct,Direct,Transient,BB,RUS,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,14,0-30 days,2.0,5,False,75.46,377.29999999999995,Online TA,TA/TO,Transient,BB,SWE,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,77,31-90 days,2.0,5,False,65.5,327.5,Offline TA/TO,TA/TO,Transient,BB,POL,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,90,31-90 days,2.0,7,False,90.95,636.65,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,90,31-90 days,2.0,7,False,93.6,655.1999999999999,Offline TA/TO,TA/TO,Contract,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,90,31-90 days,2.0,7,False,119.25,834.75,Offline TA/TO,TA/TO,Contract,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,366,>90 days,2.0,7,False,134.73,943.1099999999999,Offline TA/TO,TA/TO,Contract,HB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,249,>90 days,2.0,7,False,112.0,784.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-09,2015,7,July,69,31-90 days,2.0,8,True,118.13,945.04,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-10,2015,7,July,10,0-30 days,2.0,1,False,131.0,131.0,Direct,Direct,Transient,BB,USA,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,22,0-30 days,2.0,2,False,88.2,176.4,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,91,>90 days,2.0,2,False,73.8,147.6,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,23,0-30 days,2.0,2,False,98.0,196.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,11,0-30 days,2.0,2,False,110.5,221.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,3,0-30 days,2.0,2,False,131.0,262.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,13,0-30 days,3.0,2,False,185.0,370.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,108,>90 days,2.0,2,False,87.3,174.6,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,37,31-90 days,2.0,3,False,120.0,360.0,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,21,0-30 days,2.0,3,False,98.0,294.0,Direct,Direct,Transient,BB,AUS,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,106,>90 days,2.0,3,False,96.3,288.9,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,30,0-30 days,2.0,4,False,197.0,788.0,Direct,Direct,Transient-Party,FB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,51,31-90 days,2.0,5,True,123.0,615.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-10,2015,7,July,79,31-90 days,2.0,5,False,82.0,410.0,Online TA,TA/TO,Transient,BB,POL,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,21,0-30 days,4.0,5,False,165.0,825.0,Direct,Direct,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,35,31-90 days,4.0,5,False,149.4,747.0,Online TA,TA/TO,Transient,BB,EST,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,78,31-90 days,2.0,7,False,106.84,747.88,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,31,31-90 days,2.0,7,False,161.0,1127.0,Direct,Direct,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,78,31-90 days,2.0,7,False,134.43,941.01,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,78,31-90 days,2.0,7,False,144.43,1011.01,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,44,31-90 days,1.0,7,False,152.0,1064.0,Offline TA/TO,TA/TO,Transient,HB,RUS,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,34,31-90 days,3.0,7,False,125.54,878.7800000000001,Online TA,TA/TO,Transient,HB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,87,31-90 days,4.0,7,False,133.83,936.8100000000001,Offline TA/TO,TA/TO,Transient,FB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,11,0-30 days,4.0,8,False,159.75,1278.0,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,115,>90 days,2.0,9,False,120.6,1085.3999999999999,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,86,31-90 days,2.0,10,False,112.2,1122.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,41,31-90 days,3.0,11,False,110.6,1216.6,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,32,31-90 days,2.0,13,False,105.9,1376.7,Online TA,TA/TO,Transient,BB,DNK,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,34,31-90 days,3.0,7,False,95.27,666.89,Online TA,TA/TO,Transient,HB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-10,2015,7,July,34,31-90 days,2.0,7,False,108.83,761.81,Online TA,TA/TO,Transient,HB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,100,>90 days,3.0,5,True,153.96,769.8000000000001,Offline TA/TO,TA/TO,Transient,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-11,2015,7,July,44,31-90 days,2.0,5,False,120.6,603.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,304,>90 days,3.0,6,False,90.67,544.02,Direct,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,36,31-90 days,2.0,6,True,126.67,760.02,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-11,2015,7,July,117,>90 days,3.0,6,False,144.4,866.4000000000001,Offline TA/TO,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,70,31-90 days,2.0,6,False,99.5,597.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,110,>90 days,2.0,7,False,139.4,975.8000000000001,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,109,>90 days,2.0,7,True,73.8,516.6,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-11,2015,7,July,33,31-90 days,2.0,4,False,89.97,359.88,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,33,31-90 days,2.0,4,False,123.0,492.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,33,31-90 days,2.0,4,False,123.0,492.0,Online TA,TA/TO,Transient,BB,CZE,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,0,0-30 days,1.0,1,False,123.0,123.0,Direct,Direct,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,0,0-30 days,2.0,1,False,144.9,144.9,Online TA,TA/TO,Transient,HB,DEU,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,0,0-30 days,2.0,1,False,153.0,153.0,Direct,Direct,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,0,0-30 days,2.0,1,False,131.0,131.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,84,31-90 days,2.0,2,False,100.0,200.0,Corporate,Corporate,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,71,31-90 days,2.0,2,False,65.5,131.0,Offline TA/TO,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,16,0-30 days,2.0,2,False,123.0,246.0,Online TA,TA/TO,Transient,BB,ROU,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,54,31-90 days,2.0,3,False,123.0,369.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,8,0-30 days,2.0,3,False,131.0,393.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,36,31-90 days,2.0,7,False,104.68,732.76,Offline TA/TO,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,40,31-90 days,2.0,7,False,166.0,1162.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,59,31-90 days,2.0,8,True,111.25,890.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-11,2015,7,July,79,31-90 days,4.0,8,False,213.75,1710.0,Direct,Direct,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,32,31-90 days,2.0,10,False,178.0,1780.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,110,>90 days,2.0,7,False,113.9,797.3000000000001,Direct,Direct,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-11,2015,7,July,33,31-90 days,2.0,7,False,129.29,905.03,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,53,31-90 days,4.0,1,False,153.0,153.0,Online TA,TA/TO,Transient,BB,CN,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,2,0-30 days,2.0,1,False,98.0,98.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,8,0-30 days,3.0,6,False,169.0,1014.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,72,31-90 days,2.0,6,True,93.0,558.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-12,2015,7,July,12,0-30 days,2.0,7,False,132.29,926.03,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,48,31-90 days,2.0,7,False,123.0,861.0,Offline TA/TO,TA/TO,Transient,BB,BRA,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,90,31-90 days,2.0,7,False,117.22,820.54,Offline TA/TO,TA/TO,Transient-Party,FB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,34,31-90 days,3.0,7,False,149.0,1043.0,Offline TA/TO,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,58,31-90 days,4.0,7,True,164.57,1151.99,Direct,Direct,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-12,2015,7,July,59,31-90 days,2.0,7,False,107.0,749.0,Offline TA/TO,TA/TO,Contract,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,90,31-90 days,3.0,7,False,117.22,820.54,Offline TA/TO,TA/TO,Transient-Party,FB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,116,>90 days,2.0,7,False,119.25,834.75,Offline TA/TO,TA/TO,Contract,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,31,31-90 days,2.0,7,False,123.0,861.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,51,31-90 days,2.0,7,True,105.71,739.9699999999999,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-12,2015,7,July,48,31-90 days,2.0,7,False,123.0,861.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,59,31-90 days,2.0,7,False,144.43,1011.01,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,97,>90 days,2.0,8,True,126.0,1008.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-12,2015,7,July,12,0-30 days,2.0,9,False,148.3,1334.7,Online TA,TA/TO,Transient,HB,FRA,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,64,31-90 days,2.0,9,False,125.22,1126.98,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,31,31-90 days,2.0,11,False,123.0,1353.0,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,59,31-90 days,2.0,11,False,130.0,1430.0,Offline TA/TO,TA/TO,Contract,HB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,55,31-90 days,12.0,14,True,133.16,1864.24,Offline TA/TO,TA/TO,Contract,BB,PRT,No Deposit,No-Show
Resort Hotel,2015-07-12,2015,7,July,81,31-90 days,2.0,7,False,78.84,551.88,Offline TA/TO,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,1,0-30 days,2.0,1,False,80.1,80.1,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,34,31-90 days,4.0,2,False,193.0,386.0,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,13,0-30 days,2.0,2,False,88.2,176.4,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,40,31-90 days,2.0,2,False,90.71,181.42,Online TA,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,1,0-30 days,2.0,2,False,114.5,229.0,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,34,31-90 days,2.0,2,False,120.2,240.4,Online TA,TA/TO,Transient,BB,BEL,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,88,31-90 days,2.0,3,False,79.5,238.5,Offline TA/TO,TA/TO,Contract,BB,ITA,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,9,0-30 days,2.0,3,False,117.9,353.70000000000005,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,24,0-30 days,2.0,3,True,128.0,384.0,Online TA,TA/TO,Transient,HB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-12,2015,7,July,97,>90 days,2.0,4,False,90.95,363.8,Offline TA/TO,TA/TO,Transient,BB,FRA,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,60,31-90 days,3.0,4,False,107.0,428.0,Online TA,TA/TO,Transient,BB,FIN,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,100,>90 days,4.0,4,False,130.05,520.2,Direct,Direct,Transient,BB,CN,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,50,31-90 days,2.0,5,False,123.0,615.0,Offline TA/TO,TA/TO,Contract,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,47,31-90 days,2.0,5,True,103.8,519.0,Online TA,TA/TO,Transient,BB,PRT,No Deposit,No-Show
Resort Hotel,2015-07-12,2015,7,July,8,0-30 days,4.0,5,False,196.0,980.0,Online TA,TA/TO,Transient,BB,IRL,No Deposit,Check-Out
Resort Hotel,2015-07-12,2015,7,July,34,31-90 days,2.0,5,False,149.4,747.0,Online TA,TA/TO,Transient,HB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-13,2015,7,July,47,31-90 days,2.0,7,False,175.71,1229.97,Online TA,TA/TO,Transient,BB,ESP,No Deposit,Check-Out
Resort Hotel,2015-07-13,2015,7,July,115,>90 days,3.0,7,False,119.7,837.9,Offline TA/TO,TA/TO,Transient-Party,HB,PRT,No Deposit,Check-Out
Resort Hotel,2015-07-13,2015,7,July,79,31-90 days,2.0,7,True,100.86,706.02,Online TA,TA/TO,Transient,BB,PRT,No Deposit,Canceled
Resort Hotel,2015-07-13,2015,7,July,91,>90 days,2.0,7,False,100.86,706.02,Online TA,TA/TO,Transient,BB,GBR,No Deposit,Check-Out
Resort Hotel,2015-07-13,2015,7,July,98,>90 days,2.0,2,False,82.0,164.0,Online TA,TA/TO,Transient-Party,BB,ESP,No Deposit,Check-Out
